pais,tema,tema_descripcion,materia,grado,parametro,porcentaje
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.01
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.33
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.02
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.01
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.31
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.02
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.00
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.11
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.88
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.55
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.47
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.67
do,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.83
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.70
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.17
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.12
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.77
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.31
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.79
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.74
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.33
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.93
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Grado en educación terciaria o nivel equivalente,0.89
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.01
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.09
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.40
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.25
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.21
do,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.10
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.09
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.02
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.66
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.16
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.07
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.06
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.20
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.01
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.02
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,"Nivel de maestría, especialización o equivalente",0.11
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.01
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
do,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.01
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.02
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,6,Nivel de doctorado o equivalente,0.00
